87,893,124,56
86,883,124,55
86,875,123,55
86,864,122,55
85,856,122,55
84,846,121,54
84,839,121,54
84,839,127,78
83,902,143,77
83,908,142,77
82,908,141,76
82,899,140,76
81,884,140,75
81,875,139,75
81,867,138,75
81,857,137,74
80,849,137,73
79,839,135,73
79,831,135,73
84,865,135,73
88,903,157,73
87,908,156,71
86,902,155,71
85,889,154,71
85,878,153,71
84,869,152,71
84,859,152,70
83,851,151,70
83,844,150,70
83,833,150,69
82,827,149,69
95,887,211,69
94,899,308,68
94,888,305,67
93,876,304,67
92,867,301,67
92,857,300,67
91,849,297,66
91,839,295,66
90,831,294,65
90,825,293,65
89,816,291,65
89,808,290,65
101,897,287,64
101,907,286,63
99,907,285,63
99,897,283,63
99,883,281,63
98,874,280,62
97,866,279,62
97,856,278,62
96,847,276,62
96,838,275,61
96,831,273,61
95,847,271,61
98,902,270,60
98,909,269,60
97,909,268,60
96,902,267,59
96,886,265,59
96,877,263,59
95,869,263,58
95,859,261,67
94,851,259,69
93,841,259,68
93,833,257,68
96,875,255,67
96,903,255,67
96,908,254,67
95,903,253,66
94,890,251,66
93,878,250,66
93,870,249,65
93,862,248,65
93,851,247,65
92,844,245,64
91,834,244,63
91,827,243,71
93,889,242,71
93,898,241,70
92,888,240,70
91,876,239,69
91,867,238,69
91,857,237,69
90,849,236,68
89,841,235,68
89,831,234,67
88,825,231,67
88,816,231,67
88,809,231,67
109,893,230,66
107,887,228,66
107,875,227,65
106,867,226,65
106,856,225,65
105,846,224,65
103,839,223,64
103,829,222,63
103,821,221,63
103,812,220,63
102,803,219,63
103,869,218,63
102,868,217,63
101,860,216,62
100,850,214,62
99,842,213,61
99,831,213,61
99,825,211,61
98,815,211,60
98,809,210,60
97,801,209,60
97,793,207,60
96,787,207,62
100,891,206,62
100,882,205,61
99,871,204,61
99,862,203,60
99,852,203,60
98,844,201,60
97,835,201,59
97,827,199,73
96,820,199,76
96,811,198,76
95,804,197,75
96,843,196,75
96,879,195,74
95,870,194,74
94,860,194,73
94,851,193,73
93,841,192,73
93,834,191,71
92,824,190,71
92,817,190,85
91,810,189,84
91,801,188,83
91,795,187,83
91,869,235,82
90,873,235,82
90,864,233,81
89,854,231,81
89,846,231,81
88,836,230,80
88,829,228,79
88,819,227,79
87,812,226,79
87,806,225,79
86,796,224,78
86,790,223,79
88,888,221,79
88,879,223,79
87,867,221,78
87,860,220,78
86,851,220,77
86,841,219,77
85,834,217,76
85,825,216,77
84,817,215,78
84,811,214,78
83,801,213,77
84,795,212,79
93,870,211,79
93,861,210,79
92,853,209,79
92,843,207,78
91,835,207,77
91,825,206,77
90,818,205,77
90,809,204,76
89,802,203,76
89,795,202,75
88,787,201,76
89,790,199,78
92,891,199,78
91,881,198,77
91,872,197,77
91,862,196,77
89,854,195,76
89,843,195,76
89,835,193,76
88,826,193,77
88,819,192,76
88,812,191,76
87,803,190,76
88,844,189,75
88,877,188,75
87,869,187,74
86,861,187,74
86,850,186,74
86,842,185,73
85,831,184,73
84,825,184,72
84,816,183,71
84,809,182,71
83,802,181,71
83,793,180,71
86,867,179,71
86,863,179,71
85,856,178,71
85,847,177,71
85,837,176,70
83,829,176,70
83,820,175,69
83,813,174,69
83,804,173,68
82,797,173,68
82,791,172,67
81,782,172,67
90,889,171,67
89,888,169,67
89,878,169,66
88,870,167,66
89,859,167,65
88,851,167,65
88,841,166,65
87,834,166,65
86,824,165,70
86,817,164,70
85,810,163,69
85,812,163,70
91,898,163,69
91,901,162,68
89,890,161,68
89,881,161,68
89,870,159,67
88,862,159,67
88,851,158,67
88,844,158,66
87,834,157,66
87,827,156,66
86,819,156,65
89,855,155,65
88,882,155,64
88,871,154,64
87,863,153,63
87,852,153,63
86,844,152,63
86,837,152,63
85,827,151,63
85,819,150,62
84,811,149,62
84,803,149,62
83,797,148,61
84,880,147,61
84,900,170,61
83,889,169,60
83,879,167,60
83,868,167,60
82,861,166,60
81,853,166,59
81,843,165,59
81,835,164,97
80,825,163,103
80,818,162,103
79,809,162,103
86,895,161,102
85,899,159,101
85,885,159,100
84,876,158,100
83,865,157,99
83,858,157,99
83,847,156,98
83,839,155,98
82,833,155,97
81,824,153,97
81,816,153,96
93,880,152,96
92,903,152,96
92,904,151,95
92,894,150,94
90,883,149,94
90,871,149,93
89,864,148,93
89,854,147,92
89,846,147,92
88,839,146,92
88,829,145,91
87,822,154,96
113,895,253,96
112,907,263,94
111,909,261,94
110,901,259,93
110,888,258,93
109,877,256,92
109,868,255,92
108,858,253,92
107,847,252,91
107,840,250,91
106,831,249,90
105,865,248,89
105,885,247,89
103,876,245,88
103,865,243,88
103,854,243,88
103,846,241,88
102,836,240,87
101,829,239,86
101,819,237,86
100,810,236,85
99,803,235,85
99,797,234,84
100,900,231,84
99,897,231,83
99,884,230,83
99,875,229,83
98,864,228,82
98,856,227,82
97,849,226,82
97,839,225,81
96,831,224,81
96,822,223,80
95,815,222,79
95,879,221,79
95,903,220,79
94,899,219,79
93,886,217,78
93,877,216,78
92,866,216,77
92,857,215,77
92,850,214,77
92,840,212,76
90,833,211,76
90,824,210,76
90,816,210,76
89,896,209,75
89,907,207,75
89,908,207,74
88,900,206,74
88,888,205,73
88,876,204,73
87,868,203,73
86,861,202,71
86,851,201,71
86,843,199,71
85,833,199,71
85,826,199,71
86,900,198,71
86,907,197,71
85,906,195,70
85,892,195,70
84,882,194,69
84,871,193,69
83,862,192,69
83,852,192,68
83,845,190,68
82,838,189,67
82,828,189,67
82,821,188,67
83,902,187,67
83,905,186,67
82,897,185,66
81,883,184,66
81,874,184,65
80,863,183,65
80,856,182,65
79,846,182,64
79,838,180,64
79,831,179,63
79,822,179,63
82,855,178,63
81,905,177,63
81,908,176,63
80,902,176,62
