17,25,43,53
17,24,43,53
17,24,43,53
17,24,43,53
17,24,42,52
17,24,43,52
17,24,41,51
17,24,42,51
17,24,41,51
17,24,42,51
17,23,41,51
17,24,41,51
17,23,41,51
17,23,41,50
17,23,41,51
17,24,41,50
16,23,40,50
16,23,41,50
16,22,39,49
16,23,39,49
16,22,39,49
16,22,39,49
15,23,39,49
16,22,39,49
16,22,39,48
16,22,39,48
16,22,39,48
17,22,39,48
17,22,39,48
16,22,39,48
16,22,38,47
16,22,39,47
16,21,38,47
16,22,38,47
17,21,38,47
16,21,38,46
16,21,37,46
18,21,37,46
18,21,37,46
19,21,37,46
19,21,37,46
19,21,37,46
19,21,36,45
20,21,36,45
20,21,36,45
21,20,36,81
20,20,36,79
20,20,36,79
20,20,35,78
19,20,35,78
22,21,35,77
22,20,35,78
22,20,35,77
21,21,35,77
21,20,35,77
21,20,35,76
21,20,35,76
22,20,34,76
24,20,34,75
24,20,34,75
24,19,34,75
24,19,34,74
24,19,34,74
28,19,33,74
28,19,34,73
28,19,33,73
28,19,33,73
27,19,33,72
27,19,33,71
27,19,33,71
27,19,33,71
27,19,33,71
27,19,33,71
27,19,32,71
26,19,32,70
27,19,31,70
26,19,32,70
27,19,32,70
27,19,31,70
27,19,31,69
27,19,31,69
27,19,31,68
27,19,31,68
27,18,31,67
27,19,31,67
26,18,31,67
26,18,31,67
26,19,31,67
26,19,31,67
26,18,31,66
25,19,30,66
25,18,30,65
26,18,31,65
25,18,30,65
25,18,30,65
25,18,30,64
25,17,30,64
25,18,30,63
25,18,30,63
25,17,29,63
25,18,30,63
25,17,29,63
25,18,29,63
25,17,29,62
24,17,29,62
25,17,29,62
24,17,29,61
24,17,29,62
24,17,29,61
24,17,29,61
24,17,28,61
24,17,28,61
24,17,28,61
24,17,28,60
24,17,29,60
24,18,28,60
24,18,28,59
23,18,28,59
24,18,28,59
24,18,27,59
24,18,27,59
23,18,27,58
24,18,28,58
23,18,27,58
23,18,28,57
23,18,27,57
23,19,27,57
23,18,26,56
23,19,27,56
23,18,26,56
23,18,27,56
23,18,27,56
23,18,26,56
22,18,27,56
22,18,29,67
22,18,29,91
22,18,29,91
22,18,29,90
22,18,29,89
22,34,29,89
23,34,28,88
22,34,28,88
22,33,28,88
22,33,28,88
22,33,28,87
21,33,28,87
22,33,28,86
21,32,28,86
22,32,28,86
21,31,28,86
23,32,27,85
23,31,27,84
23,31,27,83
24,31,27,83
23,31,27,83
23,31,27,83
23,31,27,83
22,31,27,83
22,31,27,82
22,31,29,82
22,31,29,81
22,30,29,81
22,30,29,80
22,31,29,79
22,30,29,80
21,30,29,80
21,30,28,79
21,30,29,79
21,30,28,78
21,29,28,79
22,29,28,78
21,29,28,78
21,29,28,78
21,29,28,77
22,29,30,77
21,29,31,77
21,29,31,76
21,28,31,76
21,29,30,75
21,30,30,75
21,30,30,75
21,30,30,75
21,30,30,75
21,30,30,75
21,30,30,73
21,29,29,73
21,29,29,73
21,29,29,73
21,29,29,71
21,29,29,71
21,29,29,71
21,31,28,71
22,37,29,71
25,54,29,71
30,67,29,71
30,75,29,71
29,74,28,70
30,74,29,71
29,74,28,70
29,73,29,70
29,73,28,69
29,71,29,69
29,71,28,69
28,71,28,68
30,71,28,68
33,71,28,67
33,71,28,68
33,71,28,67
32,71,28,67
33,70,28,67
33,71,28,66
33,70,27,66
32,69,28,66
33,69,28,66
32,69,27,65
32,69,27,65
31,69,27,65
31,68,27,65
31,67,26,64
31,67,27,64
31,67,26,64
31,67,26,64
31,67,26,63
31,66,34,63
31,67,34,124
31,66,33,123
30,66,33,122
30,65,33,121
30,65,32,120
30,64,32,120
32,63,32,120
32,63,32,119
31,63,33,118
32,63,32,118
31,63,32,117
31,63,32,116
31,63,32,115
31,62,31,115
31,62,32,115
31,62,31,115
31,61,50,114
31,62,51,113
31,61,51,113
31,61,50,112
31,61,51,112
30,61,50,112
30,60,50,111
30,60,50,110
31,60,49,111
47,60,49,110
46,60,49,109
46,59,49,108
46,60,48,108
46,58,48,108
46,59,48,108
45,58,48,107
45,74,48,106
45,73,48,106
45,77,48,105
44,76,47,105
44,76,47,105
44,76,47,103
44,75,47,103
44,75,46,103
43,75,46,103
45,75,47,103
53,77,46,102
52,77,45,101
52,77,46,101
51,76,45,101
51,76,45,100
51,75,45,99
51,75,45,99
51,75,44,99
50,74,45,99
50,74,44,98
50,73,44,98
50,73,44,98
50,73,44,97
49,71,43,97
49,73,43,96
49,71,43,96
49,71,43,96
48,71,43,96
49,71,42,95
48,71,42,94
48,71,43,94
48,71,42,93
48,70,42,94
49,70,42,93
49,69,42,93
49,69,41,92
49,69,41,92
48,69,41,92
51,72,41,92
50,71,41,91
51,73,41,91
50,73,41,90
50,73,41,90
50,71,39,89
50,71,39,89
50,71,39,89
50,71,39,89
50,73,47,89
49,73,48,88
49,71,48,88
49,71,48,88
49,71,48,87
49,71,48,87
49,71,47,86
49,71,48,87
50,115,47,118
51,138,47,117
58,137,47,116
66,135,46,116
65,135,46,115
65,135,46,114
64,134,46,114
86,134,46,114
101,134,46,113
99,135,45,112
99,134,46,112
98,146,45,111
98,145,45,111
97,143,45,110
97,143,44,109
96,142,44,109
96,141,44,109
96,141,44,108
95,140,43,108
94,140,44,107
94,139,43,107
93,138,43,105
93,137,43,105
98,135,45,105
97,135,45,105
96,135,44,103
97,135,44,103
96,134,44,103
96,134,43,102
96,133,43,102
96,131,43,102
94,131,43,102
95,131,43,101
94,131,42,101
94,130,42,100
94,129,42,99
93,129,42,99
93,128,42,99
93,127,42,98
92,127,41,98
98,126,41,97
98,126,41,97
101,126,41,96
99,125,40,96
99,124,40,96
98,123,39,96
98,123,39,95
98,122,40,95
97,123,39,94
98,122,39,94
105,124,39,94
105,124,39,93
103,123,39,93
103,122,39,92
103,121,39,92
167,146,39,92
181,236,39,92
179,311,39,91
178,309,39,90
177,306,39,91
176,310,38,89
176,307,38,89
174,306,38,89
173,304,38,89
173,302,38,88
171,301,38,88
171,299,37,88
169,297,38,87
169,295,37,87
167,294,37,86
167,293,36,86
167,291,37,85
165,290,36,85
165,288,37,85
164,287,44,85
163,285,53,84
163,284,53,83
162,283,52,83
161,281,52,83
159,280,51,83
159,278,51,82
159,277,51,81
158,275,51,81
157,274,51,81
157,273,51,81
156,271,50,80
156,270,50,80
155,269,50,79
154,268,50,79
153,267,49,79
152,265,49,78
152,263,49,79
152,263,48,79
152,262,49,78
150,261,48,78
150,259,48,78
149,259,48,77
149,263,48,77
147,263,48,77
147,262,48,77
147,260,47,76
146,259,47,76
145,257,47,75
143,255,47,75
143,255,46,75
143,254,46,74
143,253,46,74
142,252,46,74
142,251,46,73
141,249,45,73
140,248,45,71
140,248,49,73
139,246,49,71
139,244,48,71
138,243,48,71
137,242,48,71
137,241,48,71
135,240,47,71
135,239,48,71
135,238,47,70
135,237,47,70
134,236,47,70
133,235,46,69
133,233,46,69
132,233,46,68
131,231,46,68
131,231,45,68
130,230,45,68
130,229,45,67
129,227,45,67
129,250,45,67
127,249,45,67
127,248,45,66
127,246,44,66
127,244,45,66
126,243,44,65
125,242,47,66
125,241,47,65
124,240,47,65
124,239,47,63
123,237,46,64
123,236,46,63
129,235,45,63
127,233,45,63
127,231,45,63
127,231,45,63
126,230,45,63
125,229,44,62
125,228,45,62
124,227,44,61
124,225,44,61
123,225,44,61
123,224,43,61
122,223,44,61
121,222,43,60
121,221,46,61
121,220,70,60
120,219,69,59
120,217,69,60
120,216,68,60
119,216,68,65
119,215,67,65
118,213,67,64
117,213,67,63
116,211,67,63
115,211,66,63
127,210,66,63
127,209,66,63
127,207,65,62
126,207,65,62
125,206,65,62
125,205,64,61
124,204,63,61
124,203,63,61
123,202,63,60
123,201,63,60
121,199,62,60
121,199,62,60
121,199,62,60
120,198,62,59
120,197,61,59
119,195,61,58
118,195,61,59
118,195,61,58
117,193,60,57
117,193,60,57
116,192,60,57
115,191,60,57
115,190,60,58
115,189,59,59
114,189,69,58
113,188,69,58
113,187,68,57
112,186,68,57
112,185,67,57
112,185,67,57
111,184,67,56
111,184,67,57
111,182,67,56
109,181,66,56
109,180,66,56
109,179,65,56
108,179,65,55
108,178,65,56
107,177,65,54
107,176,64,55
106,176,64,55
106,176,63,54
105,174,63,54
105,174,63,54
103,173,63,53
103,172,62,53
103,171,62,53
103,171,62,53
103,170,61,52
103,169,61,51
102,169,61,52
101,167,61,52
101,167,61,51
101,167,61,51
101,166,61,51
100,165,61,51
99,164,60,51
99,163,60,51
99,163,60,50
98,162,59,50
98,162,59,50
98,161,59,50
97,160,59,49
96,159,58,49
96,159,58,49
96,158,57,49
95,158,57,49
95,158,58,48
95,157,57,48
95,156,57,48
94,156,57,48
94,155,56,48
94,155,57,82
93,154,56,81
93,153,55,81
92,153,56,79
92,152,55,79
91,151,55,79
91,150,55,79
91,150,55,78
91,149,54,78
90,148,54,78
89,148,54,77
89,147,54,77
89,147,53,77
89,146,53,76
88,146,53,76
88,145,53,76
88,145,52,76
87,144,52,75
87,143,52,75
86,143,51,74
86,143,51,74
86,142,51,73
86,142,51,73
86,141,51,73
84,141,50,73
85,140,50,72
84,140,50,72
84,139,50,71
83,139,49,71
83,138,50,71
83,137,49,71
83,137,49,70
82,137,49,70
82,135,49,70
82,135,48,70
82,135,49,70
81,135,48,69
81,134,48,69
81,133,48,68
