14,19,57,87
15,19,57,87
15,19,57,87
15,19,57,86
14,18,57,86
14,18,57,86
14,18,56,85
14,18,56,84
14,18,56,85
14,17,56,84
14,18,55,83
14,18,55,83
14,17,55,83
14,17,55,83
14,17,54,82
14,17,54,82
14,17,54,82
14,18,53,81
14,18,53,81
14,17,53,80
14,18,53,80
13,17,52,80
13,17,52,79
13,17,52,79
13,17,51,79
13,17,51,78
13,17,51,78
13,17,51,78
13,17,51,78
13,17,51,77
13,16,50,77
13,16,50,77
13,17,50,77
13,16,50,76
12,16,50,76
12,16,49,76
12,16,49,76
12,15,49,75
12,15,49,75
13,16,49,75
13,16,48,74
13,16,48,74
13,15,48,73
13,15,48,73
13,16,48,73
12,16,48,73
12,15,47,71
12,16,47,73
12,16,47,73
12,15,47,73
12,15,46,73
12,15,46,71
12,15,46,72
12,15,46,71
12,15,45,71
12,15,45,71
12,15,45,71
12,17,45,71
12,19,45,71
12,19,44,70
12,19,44,70
12,19,44,69
12,19,44,69
11,19,44,69
11,19,44,68
12,18,44,68
14,18,43,68
14,18,43,67
14,18,43,67
14,18,43,67
14,18,43,67
13,18,42,66
14,18,42,66
14,18,41,66
14,17,42,71
14,17,41,70
13,17,41,70
13,17,41,70
13,17,41,69
14,17,41,69
13,17,41,69
14,17,39,68
13,16,39,68
13,16,39,68
13,16,39,67
13,17,39,67
13,16,39,75
13,16,39,74
13,16,39,74
13,15,39,73
13,16,39,73
13,15,39,73
13,16,38,71
39,16,39,71
39,16,38,71
39,16,38,71
39,15,38,71
39,15,38,71
39,15,37,71
39,15,38,79
38,15,37,79
39,15,37,79
38,15,37,78
38,15,36,78
38,14,37,77
38,15,36,77
37,14,36,77
37,14,36,76
37,14,35,76
37,14,35,76
36,14,35,76
36,14,35,75
36,14,35,75
36,14,35,75
35,14,35,74
35,14,34,74
35,14,34,73
35,14,34,73
35,14,34,73
35,14,34,72
35,13,34,71
35,13,34,71
34,14,33,71
34,13,33,71
34,13,33,71
33,13,33,76
34,13,32,75
33,13,33,75
34,13,33,74
33,13,33,74
33,13,32,74
33,13,32,73
33,12,32,73
32,13,31,73
32,12,31,72
31,12,31,71
31,12,31,71
31,13,31,71
31,12,31,71
31,12,31,71
31,12,31,71
31,12,30,70
31,12,31,70
31,12,31,69
31,12,54,69
30,12,53,69
31,12,53,69
30,12,52,68
30,12,52,68
30,12,52,67
30,12,52,67
30,11,51,67
30,11,51,67
29,11,51,67
29,11,51,66
29,11,51,66
28,11,50,66
29,11,50,65
28,11,50,65
28,11,49,65
28,11,49,65
28,11,49,64
28,11,48,63
28,11,49,63
28,13,48,63
27,13,48,63
27,13,48,63
27,13,48,63
27,13,47,62
27,13,47,62
27,13,47,62
27,12,47,62
26,12,47,61
26,13,56,61
27,13,82,61
26,13,82,60
26,12,81,60
25,12,81,60
26,13,81,60
25,12,80,60
25,12,79,59
25,12,79,59
25,12,79,59
25,12,79,58
25,12,78,59
24,12,78,58
25,13,77,58
25,13,77,58
25,15,77,57
25,15,76,57
24,15,76,60
24,14,76,61
24,15,75,60
24,14,75,60
24,14,75,60
24,14,75,60
24,14,74,59
24,14,74,59
24,14,73,59
24,14,73,59
24,14,73,58
24,14,71,58
23,21,71,58
23,21,71,57
23,20,71,57
23,20,71,57
23,21,71,57
23,19,71,57
22,20,70,56
22,20,70,56
22,19,69,56
23,19,69,56
22,19,69,56
22,19,69,56
22,19,68,55
22,19,68,55
21,19,67,62
22,19,67,66
22,18,67,66
21,19,67,66
21,18,67,66
21,19,66,65
22,18,66,65
22,18,66,65
22,18,65,64
22,18,65,63
22,34,65,63
22,34,65,63
22,37,64,63
22,37,63,63
21,37,63,63
21,36,63,62
21,36,63,62
21,36,63,62
21,36,63,62
35,35,62,61
51,35,62,61
50,35,62,61
50,35,62,60
50,35,61,60
50,35,61,60
49,35,61,60
49,34,60,60
49,34,60,59
48,34,60,59
48,34,60,59
48,34,60,58
48,34,59,58
48,33,59,58
47,33,59,57
47,33,59,57
47,33,58,57
47,33,58,56
46,32,57,57
46,33,57,57
46,32,57,71
46,31,57,79
45,31,57,78
45,31,57,78
45,31,56,77
44,31,56,77
45,31,56,77
44,31,56,76
44,31,56,76
44,31,55,76
44,31,55,75
43,30,55,75
43,30,55,75
43,30,55,74
43,30,54,73
43,30,54,73
43,29,53,73
43,29,53,73
42,29,53,71
42,29,53,71
42,29,52,71
41,29,52,71
41,29,52,71
41,28,52,71
41,29,51,71
41,28,51,70
41,29,51,70
40,31,51,70
39,31,51,69
39,31,51,69
39,31,50,69
39,31,51,68
39,30,50,68
39,30,50,67
39,30,49,67
39,30,49,67
39,30,49,67
39,30,49,67
38,30,49,66
38,29,48,66
38,29,48,66
38,29,48,65
38,29,48,65
37,29,48,65
37,29,48,64
37,28,47,63
37,28,47,63
36,28,47,63
36,28,46,63
36,28,46,63
35,27,46,63
36,28,46,62
36,28,46,63
35,27,63,137
36,27,63,135
35,27,62,135
35,27,62,134
35,27,61,133
35,26,61,132
35,26,61,131
34,26,60,131
34,26,60,130
34,25,60,129
34,25,60,129
34,26,59,128
34,25,59,127
33,25,58,127
33,25,58,126
33,25,58,125
33,25,57,125
33,25,57,125
32,25,57,124
32,24,57,124
32,24,56,123
31,24,56,122
31,24,56,122
31,24,56,121
31,35,56,121
31,35,56,120
31,35,55,120
31,35,55,120
30,35,54,119
31,35,55,118
31,34,54,118
31,34,53,117
31,34,53,116
31,34,53,116
31,33,53,115
30,33,53,115
31,34,52,114
31,35,52,114
30,35,52,113
30,35,51,113
30,34,51,112
30,34,51,112
31,34,51,112
53,34,51,111
52,34,50,110
52,34,50,110
51,34,50,109
51,34,49,109
51,33,50,108
51,33,49,108
50,37,49,107
50,47,49,107
50,46,49,107
49,46,48,106
49,46,48,105
50,46,48,105
50,45,48,103
50,45,47,103
49,77,47,103
49,77,47,103
49,76,46,103
48,76,47,103
49,75,46,102
48,75,46,102
48,74,46,101
48,73,46,100
47,73,46,100
47,73,45,99
47,73,45,99
47,71,45,99
46,71,45,98
47,71,45,98
46,71,56,97
46,71,56,97
46,71,56,97
45,70,55,96
45,70,55,96
45,70,55,96
45,69,54,96
44,69,54,95
44,69,54,94
44,68,53,94
44,68,53,94
44,68,53,93
44,67,52,93
43,67,52,93
43,67,52,93
43,67,51,92
43,79,51,91
42,79,51,91
42,78,51,91
42,78,51,90
41,77,50,90
42,77,51,89
41,76,50,89
41,76,50,89
41,76,50,89
41,76,49,89
41,75,49,88
41,76,49,88
40,76,49,88
39,76,49,87
39,76,48,86
39,75,48,86
39,75,48,86
61,74,48,85
63,74,48,85
63,73,48,85
63,73,48,84
62,73,48,84
62,71,47,83
61,71,47,83
61,71,46,83
60,71,49,83
61,71,50,82
60,71,50,82
60,71,49,81
60,70,49,81
59,70,49,81
59,69,49,81
59,69,49,79
59,69,49,79
58,68,48,79
58,68,48,79
58,68,48,79
57,68,48,78
57,68,48,78
57,67,48,78
57,67,47,77
56,66,47,77
56,66,46,77
56,66,46,76
56,66,46,76
63,65,46,76
63,65,46,76
63,65,45,75
63,65,45,75
62,64,45,75
62,94,45,74
62,94,44,74
62,92,44,73
61,92,44,73
61,92,44,73
60,91,44,72
61,91,44,72
60,90,44,71
60,90,43,71
60,89,43,71
60,89,43,71
60,88,49,71
59,88,77,71
59,88,102,71
58,87,101,70
58,87,101,70
58,86,99,70
57,86,99,69
57,86,99,69
57,86,99,69
56,85,98,69
56,84,97,68
56,84,97,68
56,84,97,67
56,83,96,67
56,83,96,67
55,82,95,67
55,82,95,67
54,82,94,67
54,81,94,66
54,81,94,66
54,81,93,65
54,80,93,65
53,79,93,65
53,79,92,65
53,79,92,64
53,79,91,63
52,79,91,63
52,78,90,63
52,77,90,63
51,78,89,63
51,77,89,63
51,77,89,62
51,77,88,62
51,76,88,62
56,76,88,62
63,76,88,62
63,75,87,61
63,75,86,61
63,74,86,61
62,74,86,61
62,73,86,60
62,73,85,60
61,73,85,60
61,72,84,60
61,71,84,60
61,71,83,59
60,71,83,59
60,71,83,59
60,71,83,59
59,71,82,58
59,71,82,58
59,70,81,58
59,70,81,58
59,70,81,57
59,70,80,57
58,69,80,57
58,69,79,57
58,69,79,56
57,68,79,56
57,67,79,56
57,67,79,56
57,67,78,56
57,67,78,56
57,67,77,55
57,66,77,55
57,67,77,54
57,67,77,55
56,67,76,54
56,67,76,54
56,66,76,53
55,66,75,53
55,66,75,53
55,65,75,53
55,65,75,53
55,65,74,53
54,64,74,52
54,64,74,52
54,63,73,51
53,63,73,52
53,63,73,51
53,63,71,51
53,66,73,51
52,66,71,51
52,66,71,51
52,65,71,51
51,65,71,50
51,65,71,50
51,64,71,50
51,63,70,50
51,63,70,49
50,63,70,49
50,63,69,49
50,63,69,49
50,62,69,49
50,62,69,48
49,62,68,48
49,62,67,48
49,61,67,48
48,61,67,48
49,61,67,47
48,60,67,47
48,61,66,47
48,60,66,47
48,60,66,47
47,60,66,47
47,59,65,47
47,59,65,46
46,59,65,46
47,59,65,46
47,58,64,46
46,58,64,45
46,58,63,45
45,57,63,45
45,58,63,45
45,57,63,45
45,57,63,45
45,57,62,45
44,57,62,44
45,56,62,44
44,66,62,44
44,135,62,44
43,134,61,44
44,133,61,44
44,132,60,43
43,131,60,43
43,131,60,43
43,130,60,43
89,129,60,43
88,129,59,42
88,127,59,42
87,127,59,42
86,126,59,42
86,126,58,42
85,125,58,41
85,125,58,42
84,124,57,42
83,123,57,41
83,123,57,41
83,122,57,41
93,122,57,41
92,121,56,41
91,121,56,39
91,120,56,39
91,120,56,39
90,119,56,39
90,119,55,39
89,118,55,39
89,117,54,39
88,117,55,39
88,116,54,39
88,116,54,39
87,115,54,39
87,115,54,39
86,114,53,39
86,114,53,38
86,113,52,38
85,113,52,38
84,112,52,38
84,112,51,38
83,111,51,37
83,110,51,37
83,110,51,37
82,110,51,37
82,109,51,37
82,108,50,37
81,108,50,37
81,108,50,36
81,108,50,36
80,107,50,36
79,106,49,36
79,106,49,35
79,105,49,35
79,105,49,35
78,103,48,35
78,103,48,35
78,103,48,35
77,103,48,35
77,103,48,35
77,102,48,35
76,101,47,35
76,101,47,34
76,101,47,34
75,100,47,34
75,100,46,34
75,99,47,33
75,99,46,33
73,98,46,34
73,98,45,33
73,98,45,33
73,97,46,33
73,97,45,33
71,96,45,33
71,96,45,33
71,96,44,33
71,96,44,32
71,95,44,32
71,94,44,32
70,94,44,32
70,93,44,31
70,93,44,31
70,93,43,31
69,92,43,31
69,92,43,31
69,92,43,31
68,91,42,31
67,91,42,31
67,90,42,31
67,90,42,31
67,90,42,30
67,89,41,31
67,89,41,30
66,89,41,30
66,88,41,30
66,88,41,30
65,88,41,30
65,87,41,30
65,88,39,29
65,86,39,29
65,86,39,30
64,86,39,29
63,86,39,29
63,85,39,29
63,85,39,29
63,85,39,29
63,84,39,29
62,84,39,29
62,83,39,29
62,83,39,28
62,83,38,28
62,82,45,28
62,82,75,28
61,82,83,28
61,81,82,28
61,81,81,28
61,81,81,28
60,81,81,27
60,79,81,27
60,79,80,28
60,79,79,27
59,79,79,27
59,78,79,27
59,78,79,27
59,78,78,27
59,78,78,26
58,77,78,27
57,77,77,26
57,77,77,26
57,77,77,26
57,76,76,26
57,76,76,26
56,76,76,25
56,75,76,25
56,75,75,25
56,74,75,25
56,74,75,25
56,73,74,25
55,73,74,25
55,73,73,25
55,73,73,25
55,72,73,25
54,72,71,25
54,71,71,25
54,71,71,24
54,71,71,24
53,71,71,24
53,71,71,25
53,71,71,24
52,70,70,24
52,70,70,24
51,70,69,24
51,70,69,24
51,69,69,24
51,69,69,24
51,69,68,24
51,69,68,24
51,68,67,24
51,68,67,24
50,67,67,23
50,67,67,23
50,67,67,23
49,67,66,23
49,67,66,23
96,67,66,23
95,67,66,23
94,67,65,22
93,67,65,22
93,66,65,22
93,66,64,22
92,66,64,22
92,65,63,22
91,65,63,22
91,65,63,22
91,65,63,21
89,64,63,21
89,63,62,21
88,63,62,21
88,63,62,21
88,63,62,22
88,63,61,22
87,62,61,21
87,62,61,21
86,62,61,21
86,62,60,21
86,62,60,20
86,61,60,21
85,61,60,21
84,61,60,20
85,61,59,20
84,60,59,20
84,60,59,20
83,60,59,20
83,60,58,19
83,59,99,20
83,59,101,19
82,59,101,19
82,59,100,19
81,58,99,19
81,58,99,19
81,58,99,19
79,57,98,19
79,57,97,19
79,57,97,19
79,57,97,19
78,57,96,19
78,57,96,19
78,57,96,18
78,56,95,18
78,56,94,19
77,56,94,18
77,56,94,18
77,55,94,18
76,55,93,18
76,55,93,18
76,55,92,18
76,54,92,18
75,54,91,18
75,54,91,18
74,54,90,18
74,53,90,18
73,53,90,18
73,63,89,17
72,62,89,18
71,61,89,18
72,61,88,17
71,61,88,17
120,61,88,17
119,60,87,17
118,88,87,17
117,124,86,17
116,122,86,17
116,121,86,17
115,121,85,17
115,120,85,16
114,120,84,16
113,119,83,16
113,118,83,16
112,117,83,16
111,117,83,16
111,115,82,15
111,115,82,15
110,115,81,15
110,114,81,15
