16,54,0,0
17,54,0,0
16,54,0,0
16,53,0,0
16,54,0,0
16,53,0,1
15,53,0,0
15,53,0,0
16,52,0,1
15,52,0,0
15,51,0,0
15,51,0,0
15,54,0,0
16,55,0,0
15,54,0,1
16,54,0,1
15,54,0,0
15,53,0,0
15,53,0,0
15,53,0,0
15,53,0,0
15,52,0,0
15,52,0,0
15,52,0,0
15,51,0,0
15,51,0,0
15,51,0,0
16,55,0,0
17,55,0,0
16,54,0,0
16,54,0,1
17,54,0,0
16,54,0,0
16,54,0,0
16,53,0,0
16,53,0,0
16,53,0,0
15,52,0,0
16,52,0,0
16,52,0,0
15,51,0,0
15,54,0,0
15,60,0,0
16,60,0,1
16,60,0,0
15,59,0,0
15,59,0,0
15,59,0,0
15,59,0,0
15,58,0,0
16,58,0,0
15,58,0,0
15,57,0,0
15,57,0,0
15,57,0,0
15,56,0,0
15,57,0,0
17,58,0,1
17,58,0,1
17,57,0,0
17,57,0,1
17,57,0,0
17,57,0,1
16,57,0,1
16,56,0,1
17,56,0,1
16,56,0,0
16,56,0,1
16,56,0,1
16,56,0,0
16,56,0,0
16,57,0,1
16,56,0,1
16,56,0,1
17,56,0,1
17,56,0,1
16,56,0,2
16,55,0,0
16,54,0,1
16,55,0,1
16,55,0,0
15,54,0,0
15,54,0,1
15,54,0,1
15,53,0,0
15,56,0,1
16,57,0,1
16,57,0,1
16,56,0,0
16,56,0,1
16,56,0,1
15,56,0,1
16,55,0,1
15,55,0,1
16,55,0,0
15,55,0,0
15,55,0,0
15,54,0,1
15,54,0,0
15,53,0,0
15,55,0,1
16,55,0,2
19,54,0,0
19,54,0,1
19,54,0,1
19,53,0,0
19,53,0,1
19,53,0,0
19,53,0,1
18,53,0,0
18,52,0,0
18,51,0,1
18,51,0,1
18,51,0,0
18,51,0,0
18,64,0,1
18,63,0,1
18,63,0,1
18,63,0,0
18,63,0,0
18,63,0,1
17,62,0,1
17,62,0,1
17,61,0,1
17,61,0,1
17,61,0,1
17,60,0,2
17,60,0,0
17,60,0,0
17,60,0,1
17,62,0,1
18,62,0,1
18,61,0,1
18,61,0,1
18,61,0,1
17,61,0,1
17,60,0,1
17,60,0,1
17,60,0,0
17,60,0,1
17,59,0,1
17,59,0,1
17,59,0,1
17,58,0,0
17,59,0,1
17,62,0,1
17,61,0,1
17,61,0,1
17,61,0,1
16,61,0,0
17,60,0,1
17,60,0,1
16,59,0,1
17,59,0,1
16,59,0,1
16,59,0,1
16,58,0,1
16,58,0,0
16,58,0,1
16,60,0,1
17,59,0,1
17,59,0,1
17,59,0,1
17,59,0,2
17,58,0,1
17,58,0,1
17,57,0,1
17,57,0,1
16,57,0,0
17,57,0,1
16,57,0,1
16,56,0,1
16,56,0,1
16,57,0,1
16,61,0,1
16,60,0,1
16,60,0,1
17,60,0,39
16,60,0,68
16,59,0,70
16,59,0,69
16,59,0,69
16,58,0,68
16,58,0,67
16,57,0,67
16,57,0,67
15,57,0,67
15,57,0,67
15,63,0,66
17,63,0,66
16,63,0,127
17,63,0,217
16,63,0,309
17,62,0,407
16,62,0,515
16,62,0,536
16,61,0,531
15,61,0,527
16,61,0,523
