
44,23,1,61,49,0,

44,23,1,61,49,1,

44,22,0,61,49,1,

44,22,1,60,48,1,

43,22,1,60,48,1,

43,23,1,60,48,1,

42,22,1,60,48,1,

42,22,1,59,47,1,

41,22,1,59,47,0,

42,22,1,59,47,1,

42,22,1,59,46,1,

41,21,0,58,46,1,

41,21,1,76,46,1,

41,22,1,83,46,0,

53,22,0,83,47,1,

53,23,1,83,46,0,

53,21,1,83,46,1,

53,22,1,82,45,1,

52,22,1,82,45,1,

52,21,0,81,45,1,

51,21,1,81,45,0,

51,21,1,80,44,1,

51,21,1,80,44,1,

51,21,1,79,44,1,

51,21,1,79,44,0,

51,21,1,79,44,0,

50,21,1,79,45,1,

50,21,1,78,44,1,

50,21,0,78,43,1,

50,20,1,78,44,0,

50,21,1,77,43,1,

49,20,1,77,43,0,

49,20,1,76,43,0,

49,20,1,76,43,1,

48,20,1,76,42,0,

48,19,0,76,42,1,

48,19,0,75,42,1,

48,20,1,75,42,1,

48,19,1,75,42,1,

50,19,1,74,41,1,

53,19,1,73,41,1,

52,19,0,73,41,1,

52,19,1,73,41,1,

51,19,1,73,41,1,

51,19,1,71,39,1,

51,19,0,71,39,1,

51,19,1,71,39,1,

50,19,1,71,39,1,

50,19,1,71,39,1,

50,19,0,71,39,1,

49,19,1,71,39,1,

49,18,1,71,39,1,

49,18,1,70,39,1,

49,18,1,70,53,1,

49,18,1,75,66,1,

48,18,1,74,65,1,

48,18,0,74,65,1,

48,17,0,73,65,0,

48,17,0,73,64,1,

47,17,1,73,63,0,

48,17,1,73,63,1,

47,17,1,71,63,1,

47,17,1,71,63,1,

46,17,0,71,63,1,

46,17,1,71,62,1,

63,17,1,71,62,1,

67,17,1,73,62,1,

66,17,0,71,62,1,

67,17,1,71,62,1,

66,17,1,71,61,1,

66,17,0,71,61,1,

65,16,1,71,60,0,

65,16,1,71,60,1,

65,16,0,71,60,1,

64,15,1,70,60,1,

64,16,1,70,59,1,

63,16,1,69,59,0,

63,15,1,70,59,1,

63,16,1,69,59,1,

63,18,1,69,59,1,

63,18,1,68,57,1,

63,18,0,68,57,0,

62,18,1,67,58,1,

62,18,1,67,57,1,

62,18,1,67,57,1,

61,18,1,67,57,1,

61,18,1,67,56,1,

61,18,0,66,56,1,

61,17,1,66,56,1,

60,17,1,66,56,1,

60,18,1,65,56,1,

60,17,1,66,55,1,

60,17,1,65,55,1,

59,17,1,64,55,1,

59,17,1,64,54,1,

59,17,1,64,53,0,

59,17,1,64,54,1,

58,17,1,63,53,1,

58,16,0,63,53,0,

57,17,1,63,53,1,

57,16,1,63,53,0,

57,17,1,62,53,1,

57,16,1,62,52,1,

57,16,0,62,51,1,

56,17,1,62,51,1,

59,17,1,62,51,1,

58,17,1,61,51,1,

58,17,1,61,51,1,

58,17,1,61,51,1,

57,17,1,60,50,1,

57,17,1,60,50,0,

57,16,1,60,50,1,

56,16,0,60,50,1,

57,16,1,59,50,1,

56,16,0,59,49,1,

56,16,1,59,49,1,

56,16,1,59,49,1,

56,17,1,60,49,1,

55,16,1,60,48,1,

55,16,1,60,48,1,

55,16,0,59,48,1,

54,15,1,59,48,0,

54,16,1,59,48,1,

54,16,0,59,48,1,

53,15,1,59,47,1,

53,15,1,58,47,0,

53,15,1,58,46,0,

53,15,1,57,46,0,

52,15,0,57,46,1,

52,15,1,57,46,1,

52,15,1,57,46,1,

53,15,1,57,45,1,

52,15,1,56,46,0,

52,15,1,56,45,1,

51,15,1,56,45,1,

51,15,1,56,45,0,

51,14,1,56,44,1,

51,14,1,56,44,1,

