
23,27,0,78,19,0,

22,29,0,79,19,0,

23,29,0,79,19,0,

22,28,0,78,18,0,

22,28,0,78,18,0,

22,28,0,78,19,1,

22,28,0,77,18,0,

22,28,0,77,18,0,

22,27,0,77,18,0,

22,27,0,77,18,0,

21,27,0,76,18,0,

21,27,0,76,17,0,

21,27,0,75,18,0,

21,27,0,75,18,0,

21,27,0,74,17,0,

21,26,0,74,17,0,

21,26,0,74,17,0,

26,26,0,73,17,0,

25,26,0,73,18,0,

25,26,0,73,18,0,

25,25,0,71,18,0,

25,25,0,72,17,0,

25,26,0,71,17,0,

25,25,0,71,17,0,

25,25,0,71,17,0,

25,25,0,71,17,0,

24,25,0,71,17,0,

24,25,0,71,17,0,

24,24,0,78,48,0,

24,25,0,77,47,0,

24,25,0,77,47,0,

24,24,0,76,47,0,

24,24,0,76,46,0,

24,24,0,76,46,0,

24,24,0,75,46,0,

24,24,0,75,46,0,

24,24,0,75,46,0,

24,24,0,74,45,0,

24,24,0,74,45,0,

24,24,0,73,45,0,

23,24,0,74,45,0,

23,24,0,77,44,0,

23,23,0,77,45,0,

23,23,0,77,44,0,

22,23,0,76,44,0,

22,23,0,76,44,0,

22,23,0,75,43,0,

22,22,0,75,43,0,

22,22,0,75,43,0,

22,22,0,75,43,0,

21,22,0,74,42,0,

22,22,0,73,42,0,

21,22,0,73,41,0,

21,22,0,73,41,0,

21,23,0,73,41,0,

22,23,0,71,41,0,

22,23,0,71,41,0,

21,22,0,71,41,0,

21,22,0,71,41,0,

21,22,0,71,40,0,

21,22,0,71,39,0,

21,22,0,71,39,0,

21,22,0,70,39,0,

21,21,0,70,39,0,

21,21,0,70,39,0,

21,21,0,69,39,0,

20,22,0,69,39,0,

20,21,0,69,39,0,

28,21,0,68,38,0,

28,21,0,68,38,0,

28,21,0,67,38,0,

28,21,0,67,38,0,

28,21,0,67,38,0,

27,20,0,66,38,0,

27,20,0,66,37,0,

27,20,0,67,37,0,

27,20,0,66,37,0,

27,20,0,65,37,0,

27,20,0,65,37,0,

26,34,0,65,36,0,

27,38,0,65,36,0,

31,38,0,65,36,0,

30,38,0,64,36,0,

30,37,0,63,35,0,

30,37,0,63,35,0,

30,37,0,63,35,0,

30,37,0,63,35,0,

30,36,0,63,35,0,

29,36,0,63,35,0,

29,36,0,62,35,0,

29,36,0,62,35,0,

29,35,0,62,35,0,

29,35,0,62,34,0,

32,35,0,61,34,0,

41,35,0,61,34,0,

41,35,0,61,34,0,

41,35,0,61,34,0,

39,35,0,60,33,0,

39,34,0,60,33,0,

39,34,0,60,33,0,

39,34,0,60,33,0,

39,34,0,59,32,0,

39,33,0,59,32,0,

39,33,0,59,32,0,

39,33,0,59,32,0,

39,33,0,58,31,0,

38,33,0,58,31,0,

41,33,0,57,31,0,

41,33,0,57,31,0,

41,33,0,57,31,0,

41,32,0,57,31,0,

39,31,0,57,31,0,

39,31,0,57,31,0,

