
90,781,0,163,54,0,

90,772,0,163,53,0,

89,766,0,162,53,0,

89,758,0,161,52,0,

89,751,0,160,52,0,

88,745,0,159,51,0,

88,737,0,159,51,0,

88,732,0,181,51,0,

101,813,0,217,51,0,

100,805,0,216,51,0,

100,796,0,214,51,0,

99,788,0,213,51,0,

99,779,0,211,50,0,

98,773,0,210,50,0,

98,764,0,209,50,0,

97,758,0,207,49,0,

96,750,0,207,49,0,

96,743,0,206,49,0,

96,738,0,205,49,0,

99,766,0,222,64,0,

103,822,0,220,63,0,

103,812,0,219,63,0,

103,802,0,217,63,0,

103,796,0,216,63,0,

102,786,0,215,62,0,

102,780,0,214,62,0,

101,771,0,212,62,0,

100,762,0,211,61,0,

99,756,0,210,61,0,

99,750,0,209,61,0,

99,743,0,209,63,0,

103,826,0,207,62,0,

103,815,0,206,62,0,

102,806,0,205,61,0,

102,798,0,204,61,0,

101,789,0,203,60,0,

100,783,0,202,60,0,

100,775,0,201,60,0,

99,768,0,199,60,0,

99,760,0,199,59,0,

99,753,0,198,59,0,

98,745,0,197,59,0,

103,801,0,195,58,0,

102,820,0,195,57,0,

102,813,0,194,57,0,

101,803,0,193,57,0,

100,796,0,192,57,0,

100,787,0,191,57,0,

99,781,0,190,56,0,

99,772,0,189,56,0,

99,766,0,188,56,0,

98,757,0,188,55,0,

97,751,0,186,55,0,

97,743,0,185,56,0,

115,824,0,184,56,0,

114,813,0,184,56,0,

114,806,0,183,56,0,

112,797,0,182,56,0,

112,787,0,181,55,0,

112,781,0,179,55,0,

111,771,0,179,54,0,

110,765,0,178,56,0,

110,757,0,178,56,0,

109,751,0,176,56,0,

109,743,0,176,69,0,

118,824,0,201,70,0,

117,815,0,199,70,0,

116,805,0,199,70,0,

115,798,0,197,69,0,

115,789,0,196,68,0,

114,780,0,195,68,0,

114,774,0,194,67,0,

113,765,0,193,67,0,

113,759,0,192,67,0,

112,751,0,191,66,0,

111,743,0,190,67,0,

118,821,0,189,66,0,

117,825,0,188,66,0,

116,818,0,187,66,0,

115,808,0,186,65,0,

115,801,0,185,64,0,

115,792,0,184,63,0,

114,783,0,184,63,0,

113,777,0,182,63,0,

113,768,0,182,63,0,

112,762,0,180,63,0,

112,753,0,179,62,0,

112,811,0,179,62,0,

113,821,0,178,62,0,

113,811,0,177,62,0,

112,804,0,176,61,0,

111,794,0,175,61,0,

111,785,0,174,60,0,

110,779,0,173,60,0,

109,770,0,172,60,0,

109,763,0,172,60,0,

108,755,0,171,60,0,

108,749,0,170,59,0,

107,742,0,169,59,0,

115,824,0,167,58,0,

115,817,0,167,58,1,

113,807,0,167,57,0,

113,799,0,166,57,0,

113,791,0,165,57,0,

112,782,0,164,57,0,

111,775,0,163,56,0,

111,767,0,163,56,0,

110,760,0,162,56,0,

109,752,0,161,56,0,

109,747,0,161,56,0,

113,824,0,159,55,0,

112,814,0,159,55,0,

112,807,0,158,54,0,

111,798,0,157,54,0,

110,791,0,157,54,0,

110,782,0,156,53,0,

109,773,0,155,53,0,

109,767,0,154,53,0,

108,758,0,153,52,0,

108,752,0,153,52,1,

107,743,0,167,52,0,

118,824,0,180,51,0,

117,816,0,179,51,0,

116,807,0,178,51,0,

115,799,0,177,51,0,

115,791,0,176,50,0,

114,783,0,175,50,0,

114,775,0,174,50,0,

113,766,0,173,50,0,

112,760,0,172,49,0,

112,752,0,171,49,0,

111,746,0,170,49,0,

120,815,0,172,49,0,

119,820,0,171,48,0,

118,813,0,170,48,0,

117,803,0,169,48,0,

117,796,0,167,48,0,

115,787,0,167,47,0,

115,779,0,167,47,0,

115,772,0,166,47,0,

114,763,0,165,46,0,

113,758,0,164,46,0,

113,749,0,163,46,0,

112,743,0,162,46,0,

113,826,0,161,45,0,

112,816,0,161,45,0,

112,808,0,159,45,0,

111,799,0,159,45,0,

111,792,0,158,45,0,

110,783,0,157,44,0,

109,774,0,157,44,0,

109,768,0,156,44,0,

108,760,0,155,44,0,

108,753,0,154,44,0,

107,745,0,198,51,0,

115,830,0,196,51,0,

115,822,0,195,51,0,

113,812,0,193,51,0,

113,806,0,192,50,0,

112,796,0,192,50,0,

112,790,0,190,50,0,

112,781,0,189,49,0,

110,771,0,188,50,0,

110,765,0,187,50,0,

109,757,0,186,49,0,

109,751,0,185,49,0,

121,821,0,184,49,0,

120,811,0,184,49,0,

120,803,0,182,48,0,

120,794,0,181,48,0,

119,787,0,180,48,0,

118,779,0,179,47,0,

117,770,0,179,47,0,

117,764,0,177,47,0,

115,755,0,177,47,0,

115,749,0,176,47,0,

115,742,0,175,47,0,

115,821,0,175,48,0,

114,824,0,174,48,0,

113,814,0,173,48,0,

113,807,0,172,48,0,

112,797,0,172,47,0,

112,791,0,170,47,0,

111,782,0,169,47,0,

110,773,0,169,48,0,

110,767,0,167,51,0,

109,758,0,167,51,0,

108,752,0,166,51,0,

110,809,0,167,53,0,

110,820,0,166,53,0,

109,813,0,165,52,0,

108,803,0,164,51,0,

108,796,0,163,51,0,

108,787,0,162,51,0,

107,781,0,162,51,0,

107,772,0,161,51,1,

105,764,0,159,51,0,

105,757,0,159,51,0,

104,749,0,159,50,0,

105,743,0,158,50,0,

112,828,0,157,50,0,

111,818,0,156,50,0,

111,811,0,155,49,0,

110,801,0,155,49,0,

110,795,0,154,48,0,

109,785,0,153,48,0,

108,777,0,152,48,0,

108,771,0,152,51,0,

107,762,0,152,51,0,

107,755,0,150,51,0,

106,748,0,150,50,0,

112,825,0,149,50,0,

112,816,0,148,50,0,

111,806,0,147,49,0,

110,799,0,147,49,0,

109,789,0,146,49,0,

109,783,0,145,48,0,

108,774,0,144,48,0,

108,765,0,143,51,0,

108,760,0,143,50,0,

107,750,0,143,51,0,

106,745,0,142,50,0,

115,822,0,159,50,0,

114,812,0,158,49,0,

113,805,0,157,49,0,

112,795,0,156,48,0,

112,788,0,155,49,0,

